state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,14772.0,29.0,1106.0,88.926
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,6289.0,32.0,703.9,2.612
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,1204.0,32.0,703.9,2.673
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,220811.0,32.0,703.9,2.626
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,2597.0,20.5,292.7,6.473
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,165779.0,20.5,292.7,4.525
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,14255.0,29.0,1106.0,89.98
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,4555.0,32.0,703.9,1.777
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,1423.0,32.0,703.9,0.969
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,194809.0,32.0,703.9,2.829
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,5975.0,20.5,292.7,6.93
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,106427.0,20.5,292.7,4.622
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,15425.0,29.0,1106.0,82.306
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,8969.0,32.0,703.9,2.976
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,2116.0,32.0,703.9,1.716
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,234673.0,32.0,703.9,3.249
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,6392.0,20.5,292.7,5.6
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,165321.0,20.5,292.7,5.257
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,16285.0,29.0,1106.0,85.832
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,16022.0,32.0,703.9,2.847
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,1881.0,32.0,703.9,2.954
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,224521.0,32.0,703.9,3.312
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,6094.0,20.5,292.7,6.741
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,162903.0,20.5,292.7,4.704
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,15965.0,29.0,1106.0,84.986
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,13939.0,32.0,703.9,0.729
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,1763.0,32.0,703.9,3.578
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,217411.0,32.0,703.9,1.604
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,7838.0,20.5,292.7,7.572
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,170012.0,20.5,292.7,4.711
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,18422.0,29.0,1106.0,79.571
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,9034.0,32.0,703.9,2.147
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,1735.0,32.0,703.9,2.742
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,227930.0,32.0,703.9,2.403
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,6191.0,20.5,292.7,9.993
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,168963.0,20.5,292.7,5.006
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,18911.0,29.0,1106.0,89.037
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,8000.0,32.0,703.9,2.25
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,2000.0,32.0,703.9,3.0
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,242000.0,32.0,703.9,2.955
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,6000.0,20.5,292.7,8.167
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,169000.0,20.5,292.7,4.751
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,17000.0,29.0,1106.0,87.529
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,7432.0,32.0,703.9,1.906
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,1602.0,32.0,703.9,3.217
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,240231.0,32.0,703.9,2.983
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,6581.0,20.5,292.7,7.462
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,169861.0,20.5,292.7,4.69
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,13592.0,29.0,1106.0,85.284
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,6845.0,32.0,703.9,2.871
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,983.0,32.0,703.9,3.608
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,202153.0,32.0,703.9,3.05
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,8005.0,20.5,292.7,7.473
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,104423.0,20.5,292.7,4.372
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,10879.0,29.0,1106.0,93.539
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,12112.0,32.0,703.9,1.777
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,469.0,32.0,703.9,2.983
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,237640.0,32.0,703.9,1.926
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,7463.0,20.5,292.7,7.33
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,172888.0,20.5,292.7,4.916
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,13051.0,29.0,1106.0,83.248
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,13150.0,32.0,703.9,1.512
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,468.0,32.0,703.9,3.69
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,197445.0,32.0,703.9,2.987
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,8067.0,20.5,292.7,6.696
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,139649.0,20.5,292.7,4.204
Andhra Pradesh,EAST GODAVARI,Sugarcane,Whole Year,12618.0,29.0,1106.0,84.765
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,16845.0,32.0,703.9,1.929
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,495.0,32.0,703.9,3.915
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,232300.0,32.0,703.9,1.531
Andhra Pradesh,EAST GODAVARI,Sugarcane,Kharif,13909.0,32.0,703.9,79.896
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,9485.0,20.5,292.7,7.555
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,168756.0,20.5,292.7,4.422
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,21781.0,32.0,703.9,1.135
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,513.0,32.0,703.9,3.17
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,235159.0,32.0,703.9,1.846
Andhra Pradesh,EAST GODAVARI,Sugarcane,Kharif,13857.0,32.0,703.9,84.098
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,10684.0,20.5,292.7,8.62
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,169523.0,20.5,292.7,4.587
Andhra Pradesh,EAST GODAVARI,Cotton,Kharif,22433.0,32.0,703.9,2.122
Andhra Pradesh,EAST GODAVARI,Maize,Kharif,755.0,32.0,703.9,3.311
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Kharif,226072.0,32.0,703.9,3.016
Andhra Pradesh,EAST GODAVARI,Sugarcane,Kharif,12405.0,32.0,703.9,85.161
Andhra Pradesh,EAST GODAVARI,Maize,Rabi,12156.0,20.5,292.7,8.083
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Rabi,168045.0,20.5,292.7,5.245
Andhra Pradesh,EAST GODAVARI,Rice (Paddy),Whole Year,394117.0,29.0,1106.0,3.966
Andhra Pradesh,GUNTUR,Cotton,Kharif,162300.0,32.0,543.0,2.665
Andhra Pradesh,GUNTUR,Maize,Kharif,1700.0,32.0,543.0,1.824
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,295000.0,32.0,543.0,2.865
Andhra Pradesh,GUNTUR,Sugarcane,Kharif,1600.0,32.0,543.0,68.5
Andhra Pradesh,GUNTUR,Maize,Rabi,5000.0,20.5,247.4,3.8
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,14500.0,20.5,247.4,3.572
Andhra Pradesh,GUNTUR,Cotton,Kharif,193600.0,32.0,543.0,0.623
Andhra Pradesh,GUNTUR,Maize,Kharif,2300.0,32.0,543.0,2.043
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,298400.0,32.0,543.0,3.088
Andhra Pradesh,GUNTUR,Maize,Rabi,2800.0,20.5,247.4,5.036
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,29100.0,20.5,247.4,3.433
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,2100.0,29.0,871.5,71.571
Andhra Pradesh,GUNTUR,Cotton,Kharif,139425.0,32.0,543.0,1.812
Andhra Pradesh,GUNTUR,Maize,Kharif,3853.0,32.0,543.0,2.841
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,302886.0,32.0,543.0,3.201
Andhra Pradesh,GUNTUR,Maize,Rabi,3755.0,20.5,247.4,4.841
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,14822.0,20.5,247.4,3.587
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,2229.0,29.0,871.5,82.001
Andhra Pradesh,GUNTUR,Cotton,Kharif,125251.0,32.0,543.0,2.018
Andhra Pradesh,GUNTUR,Maize,Kharif,5281.0,32.0,543.0,2.604
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,292899.0,32.0,543.0,3.371
Andhra Pradesh,GUNTUR,Maize,Rabi,4516.0,20.5,247.4,5.384
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,12692.0,20.5,247.4,3.908
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,1696.0,29.0,871.5,79.85
Andhra Pradesh,GUNTUR,Cotton,Kharif,126285.0,32.0,543.0,2.994
Andhra Pradesh,GUNTUR,Maize,Kharif,2549.0,32.0,543.0,2.673
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,272468.0,32.0,543.0,3.432
Andhra Pradesh,GUNTUR,Maize,Rabi,4369.0,20.5,247.4,6.473
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,44917.0,20.5,247.4,4.031
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,1700.0,29.0,871.5,81.812
Andhra Pradesh,GUNTUR,Cotton,Kharif,98628.0,32.0,543.0,1.894
Andhra Pradesh,GUNTUR,Maize,Kharif,2327.0,32.0,543.0,0.969
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,202953.0,32.0,543.0,3.187
Andhra Pradesh,GUNTUR,Maize,Rabi,6450.0,20.5,247.4,6.93
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,2716.0,20.5,247.4,2.719
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,1738.0,29.0,871.5,66.129
Andhra Pradesh,GUNTUR,Cotton,Kharif,138925.0,32.0,543.0,3.494
Andhra Pradesh,GUNTUR,Maize,Kharif,3891.0,32.0,543.0,1.716
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,170487.0,32.0,543.0,2.833
Andhra Pradesh,GUNTUR,Maize,Rabi,22949.0,20.5,247.4,5.6
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,5772.0,20.5,247.4,2.917
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,1547.0,29.0,871.5,71.473
Andhra Pradesh,GUNTUR,Cotton,Kharif,177868.0,32.0,543.0,3.335
Andhra Pradesh,GUNTUR,Maize,Kharif,2749.0,32.0,543.0,2.954
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,240404.0,32.0,543.0,3.469
Andhra Pradesh,GUNTUR,Maize,Rabi,32788.0,20.5,247.4,8.531
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,21247.0,20.5,247.4,3.338
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,1972.0,29.0,871.5,76.415
Andhra Pradesh,GUNTUR,Cotton,Kharif,152978.0,32.0,543.0,3.024
Andhra Pradesh,GUNTUR,Maize,Kharif,1617.0,32.0,543.0,3.578
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,288879.0,32.0,543.0,3.09
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,31434.0,20.5,247.4,3.549
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,1953.0,29.0,871.5,71.064
Andhra Pradesh,GUNTUR,Cotton,Kharif,132550.0,32.0,543.0,3.535
Andhra Pradesh,GUNTUR,Maize,Kharif,1132.0,32.0,543.0,2.742
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,288638.0,32.0,543.0,2.716
Andhra Pradesh,GUNTUR,Maize,Rabi,34010.0,20.5,247.4,8.241
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,28933.0,20.5,247.4,3.489
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,1721.0,29.0,871.5,78.979
Andhra Pradesh,GUNTUR,Cotton,Kharif,150000.0,32.0,543.0,4.593
Andhra Pradesh,GUNTUR,Maize,Kharif,1000.0,32.0,543.0,3.0
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,283000.0,32.0,543.0,3.449
Andhra Pradesh,GUNTUR,Maize,Rabi,58000.0,20.5,247.4,8.914
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,24000.0,20.5,247.4,3.542
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,2000.0,29.0,871.5,58.5
Andhra Pradesh,GUNTUR,Cotton,Kharif,166289.0,32.0,543.0,3.871
Andhra Pradesh,GUNTUR,Maize,Kharif,784.0,32.0,543.0,3.217
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,281491.0,32.0,543.0,3.408
Andhra Pradesh,GUNTUR,Maize,Rabi,95547.0,20.5,247.4,9.952
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,51358.0,20.5,247.4,3.654
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,762.0,29.0,871.5,75.331
Andhra Pradesh,GUNTUR,Cotton,Kharif,151490.0,32.0,543.0,3.465
Andhra Pradesh,GUNTUR,Maize,Kharif,530.0,32.0,543.0,3.608
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,190526.0,32.0,543.0,3.586
Andhra Pradesh,GUNTUR,Maize,Rabi,68798.0,20.5,247.4,7.7
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,112342.0,20.5,247.4,3.413
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,409.0,29.0,871.5,100.741
Andhra Pradesh,GUNTUR,Cotton,Kharif,170158.0,32.0,543.0,2.364
Andhra Pradesh,GUNTUR,Maize,Kharif,269.0,32.0,543.0,2.981
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,271072.0,32.0,543.0,2.397
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,58393.0,20.5,247.4,3.456
Andhra Pradesh,GUNTUR,Wheat,Rabi,43.0,20.5,247.4,1.302
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,908.0,29.0,871.5,85.275
Andhra Pradesh,GUNTUR,Cotton,Kharif,162714.0,32.0,543.0,2.129
Andhra Pradesh,GUNTUR,Maize,Kharif,792.0,32.0,543.0,3.689
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,281790.0,32.0,543.0,3.836
Andhra Pradesh,GUNTUR,Maize,Rabi,70965.0,20.5,247.4,8.84
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,11012.0,20.5,247.4,3.547
Andhra Pradesh,GUNTUR,Sugarcane,Whole Year,967.0,29.0,871.5,104.004
Andhra Pradesh,GUNTUR,Cotton,Kharif,187397.0,32.0,543.0,3.782
Andhra Pradesh,GUNTUR,Maize,Kharif,1103.0,32.0,543.0,3.916
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,174699.0,32.0,543.0,3.479
Andhra Pradesh,GUNTUR,Sugarcane,Kharif,573.0,32.0,543.0,93.878
Andhra Pradesh,GUNTUR,Maize,Rabi,82043.0,20.5,247.4,8.076
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,8362.0,20.5,247.4,3.576
Andhra Pradesh,GUNTUR,Cotton,Kharif,193207.0,32.0,543.0,3.894
Andhra Pradesh,GUNTUR,Maize,Kharif,1530.0,32.0,543.0,3.17
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,280060.0,32.0,543.0,3.259
Andhra Pradesh,GUNTUR,Sugarcane,Kharif,420.0,32.0,543.0,102.857
Andhra Pradesh,GUNTUR,Maize,Rabi,85535.0,20.5,247.4,7.522
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,48107.0,20.5,247.4,3.81
Andhra Pradesh,GUNTUR,Cotton,Kharif,206374.0,32.0,543.0,5.213
Andhra Pradesh,GUNTUR,Maize,Kharif,367.0,32.0,543.0,3.311
Andhra Pradesh,GUNTUR,Rice (Paddy),Kharif,255607.0,32.0,543.0,3.913
Andhra Pradesh,GUNTUR,Sugarcane,Kharif,470.0,32.0,543.0,98.089
Andhra Pradesh,GUNTUR,Cotton,Rabi,22.0,20.5,247.4,5.227
Andhra Pradesh,GUNTUR,Maize,Rabi,63701.0,20.5,247.4,9.592
Andhra Pradesh,GUNTUR,Rice (Paddy),Rabi,29695.0,20.5,247.4,3.763
Andhra Pradesh,GUNTUR,Rice (Paddy),Whole Year,285302.0,29.0,871.5,3.897
Andhra Pradesh,KADAPA,Cotton,Kharif,13400.0,32.0,639.5,1.299
Andhra Pradesh,KADAPA,Maize,Kharif,200.0,32.0,639.5,0.5
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,47700.0,32.0,639.5,1.625
Andhra Pradesh,KADAPA,Sugarcane,Kharif,200.0,32.0,639.5,96.5
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,13000.0,20.5,226.8,2.131
Andhra Pradesh,KADAPA,Cotton,Kharif,24800.0,32.0,639.5,0.923
Andhra Pradesh,KADAPA,Maize,Kharif,100.0,32.0,639.5,1.0
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,59200.0,32.0,639.5,2.868
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,17000.0,20.5,226.8,2.447
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,400.0,29.0,945.1,95.5
Andhra Pradesh,KADAPA,Cotton,Kharif,25038.0,32.0,639.5,1.112
Andhra Pradesh,KADAPA,Maize,Kharif,104.0,32.0,639.5,2.837
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,54783.0,32.0,639.5,2.455
Andhra Pradesh,KADAPA,Maize,Rabi,11.0,20.5,226.8,4.818
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,6828.0,20.5,226.8,1.892
Andhra Pradesh,KADAPA,Wheat,Rabi,163.0,20.5,226.8,0.669
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,425.0,29.0,945.1,96.104
Andhra Pradesh,KADAPA,Cotton,Kharif,30687.0,32.0,639.5,1.341
Andhra Pradesh,KADAPA,Maize,Kharif,104.0,32.0,639.5,2.606
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,60412.0,32.0,639.5,2.816
Andhra Pradesh,KADAPA,Maize,Rabi,51.0,20.5,226.8,5.392
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,7426.0,20.5,226.8,0.826
Andhra Pradesh,KADAPA,Wheat,Rabi,117.0,20.5,226.8,0.573
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,356.0,29.0,945.1,92.36
Andhra Pradesh,KADAPA,Cotton,Kharif,21579.0,32.0,639.5,1.082
Andhra Pradesh,KADAPA,Maize,Kharif,53.0,32.0,639.5,2.679
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,38218.0,32.0,639.5,2.535
Andhra Pradesh,KADAPA,Maize,Rabi,31.0,20.5,226.8,6.484
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,37550.0,20.5,226.8,2.616
Andhra Pradesh,KADAPA,Wheat,Rabi,39.0,20.5,226.8,0.692
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,674.0,29.0,945.1,93.108
Andhra Pradesh,KADAPA,Cotton,Kharif,11500.0,32.0,639.5,1.124
Andhra Pradesh,KADAPA,Maize,Kharif,136.0,32.0,639.5,0.971
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,27457.0,32.0,639.5,2.055
Andhra Pradesh,KADAPA,Maize,Rabi,25.0,20.5,226.8,6.92
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,9203.0,20.5,226.8,1.787
Andhra Pradesh,KADAPA,Wheat,Rabi,30.0,20.5,226.8,0.933
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,1063.0,29.0,945.1,73.863
Andhra Pradesh,KADAPA,Cotton,Kharif,15784.0,32.0,639.5,0.824
Andhra Pradesh,KADAPA,Maize,Kharif,68.0,32.0,639.5,1.721
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,23356.0,32.0,639.5,2.57
Andhra Pradesh,KADAPA,Maize,Rabi,4.0,20.5,226.8,5.5
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,10767.0,20.5,226.8,2.232
Andhra Pradesh,KADAPA,Wheat,Rabi,39.0,20.5,226.8,0.308
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,555.0,29.0,945.1,72.492
Andhra Pradesh,KADAPA,Cotton,Kharif,27717.0,32.0,639.5,0.571
Andhra Pradesh,KADAPA,Maize,Kharif,125.0,32.0,639.5,2.872
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,46932.0,32.0,639.5,3.188
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,5689.0,20.5,226.8,2.008
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,377.0,29.0,945.1,89.027
Andhra Pradesh,KADAPA,Cotton,Kharif,14578.0,32.0,639.5,0.812
Andhra Pradesh,KADAPA,Maize,Kharif,156.0,32.0,639.5,5.154
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,45556.0,32.0,639.5,1.884
Andhra Pradesh,KADAPA,Maize,Rabi,1.0,20.5,226.8,7.0
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,21197.0,20.5,226.8,2.632
Andhra Pradesh,KADAPA,Wheat,Rabi,81.0,20.5,226.8,0.593
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,922.0,29.0,945.1,95.795
Andhra Pradesh,KADAPA,Cotton,Kharif,7940.0,32.0,639.5,0.712
Andhra Pradesh,KADAPA,Maize,Kharif,123.0,32.0,639.5,3.569
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,41908.0,32.0,639.5,2.732
Andhra Pradesh,KADAPA,Maize,Rabi,35.0,20.5,226.8,7.571
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,4997.0,20.5,226.8,2.194
Andhra Pradesh,KADAPA,Wheat,Rabi,32.0,20.5,226.8,0.25
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,2056.0,29.0,945.1,97.802
Andhra Pradesh,KADAPA,Cotton,Kharif,9000.0,32.0,639.5,1.556
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,45000.0,32.0,639.5,3.089
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,17000.0,20.5,226.8,2.647
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,1000.0,29.0,945.1,82.0
Andhra Pradesh,KADAPA,Cotton,Kharif,11467.0,32.0,639.5,1.018
Andhra Pradesh,KADAPA,Maize,Kharif,623.0,32.0,639.5,4.669
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,50183.0,32.0,639.5,1.737
Andhra Pradesh,KADAPA,Maize,Rabi,1398.0,20.5,226.8,8.83
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,14883.0,20.5,226.8,2.773
Andhra Pradesh,KADAPA,Wheat,Rabi,122.0,20.5,226.8,0.68
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,68.0,29.0,945.1,75.0
Andhra Pradesh,KADAPA,Cotton,Kharif,12614.0,32.0,639.5,1.418
Andhra Pradesh,KADAPA,Maize,Kharif,559.0,32.0,639.5,3.707
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,52423.0,32.0,639.5,2.933
Andhra Pradesh,KADAPA,Maize,Rabi,840.0,20.5,226.8,7.31
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,12894.0,20.5,226.8,2.65
Andhra Pradesh,KADAPA,Wheat,Rabi,61.0,20.5,226.8,1.295
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,140.0,29.0,945.1,87.629
Andhra Pradesh,KADAPA,Cotton,Kharif,17011.0,32.0,639.5,2.4
Andhra Pradesh,KADAPA,Maize,Kharif,426.0,32.0,639.5,5.122
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,53345.0,32.0,639.5,1.512
Andhra Pradesh,KADAPA,Maize,Rabi,987.0,20.5,226.8,9.117
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,17037.0,20.5,226.8,2.87
Andhra Pradesh,KADAPA,Wheat,Rabi,20.0,20.5,226.8,1.3
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,835.0,29.0,945.1,90.315
Andhra Pradesh,KADAPA,Cotton,Kharif,30845.0,32.0,639.5,1.566
Andhra Pradesh,KADAPA,Maize,Kharif,574.0,32.0,639.5,3.315
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,47290.0,32.0,639.5,2.985
Andhra Pradesh,KADAPA,Maize,Rabi,1014.0,20.5,226.8,7.759
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,6606.0,20.5,226.8,2.649
Andhra Pradesh,KADAPA,Wheat,Rabi,17.0,20.5,226.8,1.294
Andhra Pradesh,KADAPA,Sugarcane,Whole Year,735.0,29.0,945.1,81.395
Andhra Pradesh,KADAPA,Cotton,Kharif,28546.0,32.0,639.5,2.059
Andhra Pradesh,KADAPA,Maize,Kharif,497.0,32.0,639.5,4.058
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,24147.0,32.0,639.5,2.549
Andhra Pradesh,KADAPA,Sugarcane,Kharif,785.0,32.0,639.5,75.86
Andhra Pradesh,KADAPA,Cotton,Rabi,330.0,20.5,226.8,2.058
Andhra Pradesh,KADAPA,Maize,Rabi,2201.0,20.5,226.8,7.086
Andhra Pradesh,KADAPA,Rice (Paddy),Rabi,6601.0,20.5,226.8,2.916
Andhra Pradesh,KADAPA,Wheat,Rabi,2.0,20.5,226.8,1.0
Andhra Pradesh,KADAPA,Cotton,Kharif,34119.0,32.0,639.5,1.471
Andhra Pradesh,KADAPA,Maize,Kharif,1125.0,32.0,639.5,4.033
Andhra Pradesh,KADAPA,Rice (Paddy),Kharif,51753.0,32.0,639.5,2.876
Andhra Pradesh,KADAPA,Sugarcane,Kharif,550.0,32.0,639.5,64.4
Andhra Pradesh,KADAPA,Cotton,Rabi,1803.0,20.5,226.8,1.47
Andhra Pradesh,KADAPA,Maize,Rabi,4364.0,20.5,226.8,7.454
