state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
Punjab,Bathinda,Maize,Kharif,48.605119077138845,26.9,370.4,2.97
Punjab,Khanna,Sugarcane,Kharif,43.73036858390338,25.8,918.0,79.52
Haryana,Jalandhar,Rice (Paddy),Kharif,39.87630670096204,28.7,720.3,4.27
Punjab,Jalandhar,Rice (Paddy),Kharif,17.747337832101323,31.1,703.8,4.26
Haryana,Malerkotla,Rice (Paddy),Kharif,42.450150544208874,29.4,913.1,3.96
Haryana,Patiala,Sugarcane,Kharif,18.092206164504486,33.6,1219.4,71.17
Haryana,Doraha,Cotton,Kharif,35.64723738606821,31.7,483.6,1.99
Punjab,Amritsar,Sugarcane,Kharif,40.37065442154735,27.4,1165.9,75.61
Punjab,Ludhiana,Rice (Paddy),Kharif,11.74442413426991,29.0,499.4,3.33
Punjab,Khanna,Rice (Paddy),Kharif,36.26978121437962,33.1,1070.1,4.23
Haryana,Amritsar,Cotton,Kharif,12.498018647016618,32.5,400.8,2.3
Punjab,Patiala,Maize,Kharif,45.922792844414424,21.7,496.9,2.75
Haryana,Malerkotla,Cotton,Kharif,20.719885234249777,32.0,409.1,2.08
Haryana,Amritsar,Rice (Paddy),Kharif,4.071791459471427,28.9,489.0,3.84
Haryana,Patiala,Cotton,Kharif,45.45279125647049,33.7,344.7,1.94
Haryana,Samrala,Cotton,Kharif,34.08186299633373,36.0,443.4,1.89
Haryana,Phagwara,Wheat,Rabi,7.816676595663289,19.9,96.9,3.88
Punjab,Samrala,Cotton,Kharif,7.350431908576656,34.1,344.5,1.95
Haryana,Bathinda,Wheat,Rabi,6.1355951848810335,18.0,138.6,3.96
Punjab,Jalandhar,Wheat,Rabi,32.08678311904259,17.7,129.7,3.62
Punjab,Patiala,Wheat,Rabi,11.387708680234246,18.8,208.1,4.08
Haryana,Ludhiana,Cotton,Kharif,34.212846815192165,31.7,517.3,2.19
Haryana,Bathinda,Cotton,Kharif,35.94713728084827,30.4,391.3,2.02
Punjab,Jalandhar,Maize,Kharif,3.8465056519371394,31.4,527.6,3.08
Punjab,Bathinda,Wheat,Rabi,1.9470539149624506,16.3,124.6,3.96
Haryana,Khanna,Cotton,Kharif,1.4862672352639459,30.9,591.2,1.85
Punjab,Samrala,Cotton,Kharif,48.82467734068147,30.5,417.1,2.04
Punjab,Malerkotla,Wheat,Rabi,9.905220344763686,21.1,154.1,2.95
Haryana,Bathinda,Cotton,Kharif,27.870719773587044,32.3,303.2,2.06
Punjab,Samrala,Maize,Kharif,20.502259354770636,28.7,535.7,3.19
Punjab,Phagwara,Cotton,Kharif,3.8343780229108697,36.3,513.6,1.66
Punjab,Khanna,Rice (Paddy),Kharif,11.044079266814006,29.2,743.7,4.49
Punjab,Jalandhar,Sugarcane,Kharif,49.10101286876994,24.1,1111.5,84.19
Haryana,Ludhiana,Rice (Paddy),Kharif,47.4223672297359,25.4,760.6,3.81
Haryana,Doraha,Rice (Paddy),Kharif,46.59973343748031,27.9,893.0,4.79
Haryana,Ludhiana,Wheat,Rabi,15.79391830379759,14.7,150.2,3.11
Haryana,Khanna,Wheat,Rabi,27.796122407781183,17.6,159.0,3.44
Haryana,Ludhiana,Rice (Paddy),Kharif,49.07843392904167,31.5,735.6,3.45
Punjab,Amritsar,Sugarcane,Kharif,9.628678095199138,28.5,1092.4,76.39
Haryana,Jalandhar,Maize,Kharif,45.487040895201346,31.7,399.6,3.13
Haryana,Patiala,Rice (Paddy),Kharif,23.453497869248856,30.6,752.3,3.69
Haryana,Khanna,Cotton,Kharif,1.5930527220292638,34.5,395.1,2.11
Punjab,Samrala,Wheat,Rabi,16.761829493317883,20.8,159.3,3.45
Haryana,Bathinda,Sugarcane,Kharif,2.429318418617959,23.6,1699.2,96.83
Haryana,Bathinda,Sugarcane,Kharif,3.827443492379044,22.4,938.5,77.32
Haryana,Patiala,Maize,Kharif,28.63962741284237,26.2,635.1,3.42
Punjab,Doraha,Rice (Paddy),Kharif,9.58586683318554,27.3,898.6,4.27
Haryana,Bathinda,Sugarcane,Kharif,28.602907459619285,28.3,1323.4,74.3
Punjab,Phagwara,Wheat,Rabi,44.73535314683725,19.3,96.8,3.77
Haryana,Amritsar,Cotton,Kharif,11.018583416680878,29.9,394.9,1.88
Punjab,Patiala,Wheat,Rabi,47.098441504652286,16.2,167.8,3.65
Punjab,Samrala,Maize,Kharif,36.61071198424163,25.6,627.0,2.51
Punjab,Samrala,Cotton,Kharif,21.836181086447002,33.9,574.8,1.68
Punjab,Malerkotla,Maize,Kharif,21.411725595632316,24.5,664.0,3.09
Punjab,Patiala,Sugarcane,Kharif,44.25398465299768,30.0,882.4,65.32
Punjab,Malerkotla,Maize,Kharif,38.19437802366041,23.4,372.5,3.11
Haryana,Malerkotla,Sugarcane,Kharif,49.97765201723562,32.4,1115.9,64.23
Punjab,Phagwara,Wheat,Rabi,35.75672059515787,14.5,155.3,3.43
Haryana,Malerkotla,Rice (Paddy),Kharif,30.47614008569138,27.7,590.7,3.87
Punjab,Khanna,Rice (Paddy),Kharif,26.17886874613162,29.5,619.1,3.88
Haryana,Phagwara,Maize,Kharif,43.22285428557992,25.9,526.4,3.05
Haryana,Patiala,Maize,Kharif,42.97032396364842,32.0,554.9,3.0
Punjab,Doraha,Cotton,Kharif,39.52407696079184,31.4,516.9,2.11
Haryana,Jalandhar,Wheat,Rabi,31.17968386815934,17.3,89.3,3.92
Punjab,Ludhiana,Rice (Paddy),Kharif,27.495993789522107,34.5,886.3,3.84
Haryana,Samrala,Maize,Kharif,48.11415361017115,27.7,522.5,3.46
Haryana,Samrala,Sugarcane,Kharif,25.574257612506955,30.1,1298.7,70.26
Punjab,Amritsar,Sugarcane,Kharif,31.771675747600806,28.4,926.1,63.02
Punjab,Bathinda,Sugarcane,Kharif,21.17111756237842,31.7,1081.7,69.19
Haryana,Bathinda,Sugarcane,Kharif,18.43688320370136,26.0,1362.7,76.86
Punjab,Phagwara,Cotton,Kharif,49.120427313782166,34.2,433.7,2.19
Haryana,Phagwara,Sugarcane,Kharif,39.47817176428474,27.2,994.5,76.85
Punjab,Bathinda,Wheat,Rabi,35.52316697334482,18.2,151.5,3.36
Punjab,Jalandhar,Wheat,Rabi,26.32270701727975,16.0,113.1,3.59
Punjab,Phagwara,Sugarcane,Kharif,4.703597078849282,27.7,1013.9,70.69
Haryana,Jalandhar,Cotton,Kharif,5.512667408412216,34.0,569.0,1.77
Haryana,Amritsar,Maize,Kharif,9.530002090260034,26.4,611.1,3.35
Haryana,Patiala,Wheat,Rabi,19.304185251336413,17.5,151.8,3.69
Punjab,Doraha,Cotton,Kharif,36.56056960784106,30.3,287.6,2.05
Haryana,Ludhiana,Wheat,Rabi,1.4076771691324086,17.4,179.1,3.92
Punjab,Malerkotla,Sugarcane,Kharif,1.443653917438178,28.8,1059.4,66.35
Punjab,Doraha,Wheat,Rabi,35.988583445528214,19.0,192.4,3.81
Haryana,Bathinda,Sugarcane,Kharif,13.130428743714434,25.1,951.6,61.55
Haryana,Doraha,Rice (Paddy),Kharif,33.97071176130591,27.2,578.3,3.6
Haryana,Samrala,Sugarcane,Kharif,31.222396784774517,30.9,1178.5,71.69
Punjab,Malerkotla,Maize,Kharif,29.637996578113874,25.8,602.4,3.5
Punjab,Khanna,Wheat,Rabi,25.47215672347493,19.1,140.5,3.78
Haryana,Amritsar,Wheat,Rabi,25.50392579530755,18.9,98.3,3.15
Punjab,Khanna,Cotton,Kharif,11.291438126297798,31.0,612.6,2.39
Haryana,Malerkotla,Rice (Paddy),Kharif,46.27731665086091,27.4,881.4,4.07
Haryana,Jalandhar,Sugarcane,Kharif,40.48638209827382,24.7,1033.0,68.91
Haryana,Doraha,Rice (Paddy),Kharif,18.4874127833844,31.4,872.3,4.32
Haryana,Bathinda,Cotton,Kharif,31.9786132899435,33.4,424.5,2.03
Punjab,Ludhiana,Maize,Kharif,45.27436372819399,36.0,521.0,2.87
Haryana,Phagwara,Rice (Paddy),Kharif,17.894289583559704,29.5,753.0,4.09
Punjab,Bathinda,Maize,Kharif,36.374532148268294,26.1,449.9,3.36
Haryana,Khanna,Rice (Paddy),Kharif,17.91626772982865,31.4,937.8,4.31
Haryana,Doraha,Cotton,Kharif,29.525046571312124,32.9,692.7,1.97
Punjab,Samrala,Sugarcane,Kharif,28.2870437154327,32.0,887.0,57.31
Haryana,Samrala,Wheat,Rabi,9.413001477567029,14.1,171.2,2.97
Punjab,Ludhiana,Maize,Kharif,6.742991378331437,28.3,506.8,2.94
Punjab,Bathinda,Wheat,Rabi,44.888064103320154,20.7,171.5,3.61
Punjab,Bathinda,Sugarcane,Kharif,34.742949836085906,30.7,1172.8,82.66
Haryana,Ludhiana,Maize,Kharif,41.24802978213402,26.4,249.7,2.86
Punjab,Jalandhar,Wheat,Rabi,20.823864163796852,17.9,207.2,3.85
Punjab,Samrala,Wheat,Rabi,45.18692739876521,13.5,183.9,2.67
Haryana,Khanna,Cotton,Kharif,49.86193534124457,31.9,471.1,2.01
Punjab,Khanna,Sugarcane,Kharif,35.625078909912226,27.2,1352.3,87.6
Punjab,Amritsar,Rice (Paddy),Kharif,19.28881666258246,30.7,945.2,4.79
Punjab,Patiala,Rice (Paddy),Kharif,29.601965798836833,30.8,475.2,4.18
Punjab,Bathinda,Sugarcane,Kharif,31.40321546754656,26.7,1154.7,73.78
Haryana,Khanna,Maize,Kharif,8.77526481079456,33.0,348.6,2.89
Punjab,Khanna,Wheat,Rabi,16.03832114653393,16.3,166.5,3.49
Punjab,Malerkotla,Maize,Kharif,11.530719214783396,27.1,335.3,3.09
Haryana,Jalandhar,Wheat,Rabi,23.088037910431826,19.9,130.8,3.26
Punjab,Jalandhar,Sugarcane,Kharif,32.18233979513535,28.3,1259.5,68.13
Punjab,Patiala,Wheat,Rabi,33.43647829489956,18.7,138.2,3.74
Haryana,Patiala,Wheat,Rabi,35.24849259588189,17.9,131.6,3.66
Punjab,Samrala,Wheat,Rabi,39.40484706184521,19.3,169.7,3.66
Haryana,Khanna,Wheat,Rabi,42.39869604000622,19.8,173.7,3.87
Punjab,Jalandhar,Maize,Kharif,16.58711789827013,26.9,625.0,3.28
Punjab,Khanna,Sugarcane,Kharif,1.6712289700368128,32.0,1124.4,77.19
Punjab,Jalandhar,Maize,Kharif,43.357229096549844,25.0,630.9,3.19
Punjab,Jalandhar,Sugarcane,Kharif,34.13014448182622,33.6,1330.3,75.26
Haryana,Phagwara,Cotton,Kharif,26.856195844863056,27.0,545.8,1.16
Haryana,Patiala,Rice (Paddy),Kharif,23.59717816144159,30.3,711.1,4.74
Punjab,Khanna,Wheat,Rabi,6.393100925854646,18.0,129.8,3.37
Punjab,Malerkotla,Rice (Paddy),Kharif,4.420232076116817,27.4,860.6,3.6
Haryana,Khanna,Wheat,Rabi,33.720268988554494,21.1,164.9,3.61
Haryana,Samrala,Cotton,Kharif,48.08508719951241,32.3,493.9,2.16
Punjab,Khanna,Wheat,Rabi,46.144068098435795,17.2,188.8,3.92
Punjab,Khanna,Cotton,Kharif,2.5554445032764423,31.8,466.4,1.87
Haryana,Phagwara,Maize,Kharif,48.833161774416105,28.9,576.4,2.98
Haryana,Malerkotla,Sugarcane,Kharif,10.827095914418058,30.5,1050.6,74.33
Punjab,Bathinda,Cotton,Kharif,18.02784703883387,31.6,495.5,1.99
Haryana,Phagwara,Cotton,Kharif,9.237788291565497,31.5,277.0,1.72
Haryana,Samrala,Maize,Kharif,12.392793618183727,24.7,444.5,2.7
Punjab,Patiala,Maize,Kharif,9.335655448154792,24.2,450.4,3.0
Punjab,Bathinda,Wheat,Rabi,25.769929259103332,15.1,116.1,3.56
Haryana,Phagwara,Rice (Paddy),Kharif,22.645578090247646,24.2,622.1,3.62
Punjab,Samrala,Rice (Paddy),Kharif,43.24794570925125,29.3,1046.2,4.66
Punjab,Bathinda,Wheat,Rabi,24.07250045493566,15.1,17.0,2.97
Punjab,Amritsar,Cotton,Kharif,21.39112301438973,32.5,553.6,1.93
Punjab,Doraha,Cotton,Kharif,48.54153187632896,29.7,597.7,2.05
Haryana,Bathinda,Sugarcane,Kharif,11.716780215855579,26.4,780.5,75.89
Punjab,Khanna,Rice (Paddy),Kharif,39.49651207292724,27.8,985.7,3.54
Haryana,Malerkotla,Rice (Paddy),Kharif,13.379655500443047,29.1,925.3,4.42
Haryana,Patiala,Maize,Kharif,31.550413695445524,30.7,564.2,2.92
Punjab,Ludhiana,Maize,Kharif,5.595049786593808,27.4,555.0,3.38
Punjab,Doraha,Sugarcane,Kharif,29.90744625728863,27.4,1318.2,79.2
Haryana,Ludhiana,Maize,Kharif,38.702995810020305,25.2,354.3,2.68
Haryana,Jalandhar,Cotton,Kharif,33.831594352570775,39.9,500.8,0.1
Haryana,Ludhiana,Cotton,Kharif,2.22361144373543,30.7,622.5,1.95
Haryana,Ludhiana,Maize,Kharif,6.468056997905126,31.7,605.7,3.56
Punjab,Doraha,Maize,Kharif,42.96817673536611,26.5,603.7,3.45
Haryana,Khanna,Maize,Kharif,37.72187429305963,27.4,684.1,3.18
Punjab,Bathinda,Sugarcane,Kharif,15.395019402545147,27.7,759.1,72.5
Punjab,Khanna,Sugarcane,Kharif,10.423184905647746,33.0,1276.5,63.49
Punjab,Patiala,Wheat,Rabi,23.325338665425328,20.0,153.7,3.93
Punjab,Jalandhar,Wheat,Rabi,14.628328618844009,17.1,184.0,3.93
Haryana,Amritsar,Cotton,Kharif,10.726062655662105,29.8,452.8,2.01
Haryana,Malerkotla,Wheat,Rabi,10.280277476357458,17.3,233.0,4.19
Haryana,Jalandhar,Sugarcane,Kharif,15.419070095218602,25.2,1163.2,86.51
Haryana,Phagwara,Wheat,Rabi,44.8825795584601,15.9,108.3,3.45
Haryana,Jalandhar,Wheat,Rabi,30.586052604525708,18.5,112.1,4.23
Haryana,Doraha,Wheat,Rabi,7.717383445859069,18.2,186.5,4.25
Haryana,Amritsar,Maize,Kharif,41.2280698476579,32.7,398.4,2.87
Haryana,Amritsar,Wheat,Rabi,17.012940587031093,17.4,142.8,3.69
Punjab,Phagwara,Maize,Kharif,6.816745679946462,31.5,520.2,3.15
Haryana,Jalandhar,Sugarcane,Kharif,27.08230192162127,24.3,1051.6,75.92
Haryana,Doraha,Rice (Paddy),Kharif,2.557145733508898,25.2,776.7,3.41
Punjab,Patiala,Rice (Paddy),Kharif,34.90855154138608,30.6,638.5,4.2
Punjab,Ludhiana,Sugarcane,Kharif,18.190136357415764,24.4,1061.2,75.33
Haryana,Ludhiana,Maize,Kharif,42.204526809742454,28.4,558.1,2.99
Punjab,Samrala,Sugarcane,Kharif,1.8210589201267382,28.6,552.7,70.7
Punjab,Amritsar,Wheat,Rabi,46.918338301064175,17.4,104.1,3.74
Punjab,Malerkotla,Maize,Kharif,11.975144747388976,31.7,506.4,2.99
Punjab,Jalandhar,Rice (Paddy),Kharif,32.76355897172275,32.9,472.2,3.72
Punjab,Ludhiana,Sugarcane,Kharif,48.15081088384868,24.8,1085.5,63.96
Haryana,Bathinda,Cotton,Kharif,28.260072355596886,31.4,330.0,2.06
Haryana,Samrala,Sugarcane,Kharif,13.85480537226634,29.1,1203.6,75.99
Haryana,Jalandhar,Wheat,Rabi,16.512751235523908,16.8,139.1,3.35
Haryana,Phagwara,Maize,Kharif,1.3948960637638697,26.3,246.1,3.21
Haryana,Phagwara,Wheat,Rabi,42.36640393902101,18.7,81.1,3.59
Haryana,Jalandhar,Wheat,Rabi,1.3125731269229433,15.9,158.1,3.95
Punjab,Malerkotla,Sugarcane,Kharif,17.944498822110823,31.9,952.3,70.49
Punjab,Doraha,Sugarcane,Kharif,49.88351829031789,21.0,806.2,60.39
Punjab,Malerkotla,Rice (Paddy),Kharif,9.877980673454058,32.4,770.5,4.22
Punjab,Amritsar,Maize,Kharif,28.705578412779378,29.0,499.2,3.32
Haryana,Doraha,Rice (Paddy),Kharif,3.5671734841481997,30.9,630.1,3.82
Haryana,Amritsar,Cotton,Kharif,2.7605789271126766,28.2,399.3,1.86
Punjab,Doraha,Rice (Paddy),Kharif,39.58122594931437,33.7,540.3,3.58
Punjab,Samrala,Cotton,Kharif,21.879940659659308,30.8,494.3,2.19
Haryana,Patiala,Maize,Kharif,5.291973572891374,24.3,486.7,3.27
Haryana,Phagwara,Wheat,Rabi,33.47701743627636,12.2,135.2,1.97
Punjab,Patiala,Cotton,Kharif,8.907000561030774,30.1,383.1,1.97
Punjab,Khanna,Cotton,Kharif,20.978072762596035,35.1,536.6,1.7
Punjab,Khanna,Maize,Kharif,17.896062779562318,28.8,462.5,2.95
Haryana,Patiala,Rice (Paddy),Kharif,7.914272107046203,31.2,585.8,4.57
Haryana,Doraha,Cotton,Kharif,14.261553157106517,31.1,444.5,1.9
Haryana,Jalandhar,Rice (Paddy),Kharif,25.84703877895307,25.8,801.9,3.09
Haryana,Samrala,Rice (Paddy),Kharif,25.534835365996894,31.1,827.8,4.2
Haryana,Phagwara,Wheat,Rabi,26.656426810477974,16.1,201.2,3.52
Haryana,Phagwara,Wheat,Rabi,30.521021704469298,19.8,131.9,3.88
Haryana,Ludhiana,Wheat,Rabi,29.19259948332583,19.8,217.5,3.53
Punjab,Doraha,Cotton,Kharif,47.210032972941605,33.4,587.1,2.16
Haryana,Amritsar,Sugarcane,Kharif,6.55860003809192,29.1,802.4,64.08
Haryana,Samrala,Rice (Paddy),Kharif,23.801509763034815,31.2,979.3,4.24
Haryana,Ludhiana,Sugarcane,Kharif,27.85911493367308,34.9,1245.8,74.48
Punjab,Amritsar,Maize,Kharif,40.492966142511605,32.9,694.7,2.9
Haryana,Bathinda,Wheat,Rabi,7.246798326872064,17.7,150.0,4.03
Haryana,Khanna,Cotton,Kharif,49.58122482429681,32.5,640.2,2.21
Punjab,Patiala,Cotton,Kharif,47.35030755757224,33.7,465.2,1.89
Haryana,Bathinda,Cotton,Kharif,16.965349577753752,32.1,426.2,1.94
Punjab,Phagwara,Maize,Kharif,17.793815345967452,24.7,640.7,3.3
Haryana,Phagwara,Sugarcane,Kharif,15.64036068165833,25.7,740.5,70.12
Haryana,Patiala,Sugarcane,Kharif,45.04060659713004,26.7,939.9,80.6
Haryana,Bathinda,Cotton,Kharif,12.060658468117245,30.8,421.7,2.03
Punjab,Khanna,Wheat,Rabi,4.2247762738382475,20.6,161.0,3.6
Haryana,Bathinda,Rice (Paddy),Kharif,20.73248232873345,32.8,627.0,3.86
Punjab,Bathinda,Sugarcane,Kharif,6.858537889850766,31.1,812.4,75.55
Haryana,Jalandhar,Sugarcane,Kharif,36.78221028694899,22.8,908.1,77.29
Punjab,Samrala,Cotton,Kharif,28.001496711451686,31.9,485.0,1.95
Punjab,Malerkotla,Cotton,Kharif,32.943142412560576,32.9,447.6,2.14
Haryana,Jalandhar,Cotton,Kharif,16.080774359364305,29.8,432.0,1.97
Punjab,Samrala,Sugarcane,Kharif,45.479036225698124,25.2,1119.7,63.26
Punjab,Bathinda,Maize,Kharif,16.472884411225305,28.9,597.1,3.25
Punjab,Doraha,Sugarcane,Kharif,19.131201682997983,27.0,896.1,75.5
Haryana,Malerkotla,Maize,Kharif,17.625958098168805,24.1,509.3,3.06
Haryana,Patiala,Maize,Kharif,43.760098536626714,31.4,681.6,2.58
Haryana,Phagwara,Rice (Paddy),Kharif,47.08469369109073,29.3,659.7,3.87
Haryana,Doraha,Rice (Paddy),Kharif,30.488529963326915,27.4,547.6,3.6
Haryana,Patiala,Rice (Paddy),Kharif,31.378459678834044,30.2,655.3,3.81
Haryana,Amritsar,Rice (Paddy),Kharif,5.831117281854887,28.6,965.9,3.95
Punjab,Malerkotla,Wheat,Rabi,9.432215590178695,17.6,153.1,3.45
Haryana,Bathinda,Rice (Paddy),Kharif,26.659507386675926,21.7,841.5,3.2
Haryana,Patiala,Wheat,Rabi,16.041641828241893,15.7,109.7,3.8
Haryana,Phagwara,Wheat,Rabi,9.680522637908652,18.9,200.8,3.11
Haryana,Bathinda,Rice (Paddy),Kharif,44.85819915371104,28.3,652.7,3.75
Punjab,Amritsar,Cotton,Kharif,2.1813994770246743,31.5,428.0,2.35
Haryana,Ludhiana,Cotton,Kharif,3.3697728413902626,29.3,423.9,1.82
Haryana,Ludhiana,Wheat,Rabi,40.189384857843386,15.0,52.6,3.12
Haryana,Jalandhar,Rice (Paddy),Kharif,29.008774824664247,30.4,818.2,3.98
Haryana,Bathinda,Sugarcane,Kharif,12.11185864066264,23.7,1286.6,71.98
Punjab,Khanna,Cotton,Kharif,20.491878605525812,31.3,531.4,2.22
Haryana,Patiala,Cotton,Kharif,1.3593733909728334,30.5,462.7,2.21
Haryana,Bathinda,Rice (Paddy),Kharif,45.959607473033486,35.3,826.5,3.9
Punjab,Doraha,Sugarcane,Kharif,29.871516103044918,27.3,909.1,72.76
Haryana,Malerkotla,Cotton,Kharif,18.54884610992808,34.2,441.9,2.1
Punjab,Amritsar,Maize,Kharif,5.4658913327892,28.5,384.5,2.97
Haryana,Malerkotla,Cotton,Kharif,29.401335764178697,32.2,408.2,2.16
Haryana,Samrala,Maize,Kharif,12.60927570093945,25.4,516.6,3.24
Punjab,Amritsar,Cotton,Kharif,4.564012441154752,34.9,315.4,1.99
Punjab,Jalandhar,Maize,Kharif,34.67748256654336,32.3,490.7,3.28
Haryana,Phagwara,Sugarcane,Kharif,17.375442994482388,30.8,1149.0,70.3
Punjab,Jalandhar,Cotton,Kharif,40.404112684210325,36.2,394.9,1.73
Haryana,Khanna,Cotton,Kharif,34.097346221484855,34.7,603.5,1.76
Punjab,Phagwara,Maize,Kharif,30.09525096522916,23.3,589.2,2.95
Haryana,Amritsar,Sugarcane,Kharif,41.547438340148,31.6,799.3,66.44
Haryana,Khanna,Sugarcane,Kharif,35.052702847809336,30.5,1131.4,74.16
Punjab,Patiala,Maize,Kharif,45.68601962578202,24.2,793.0,3.5
Haryana,Amritsar,Rice (Paddy),Kharif,25.315721873139882,29.5,752.8,3.88
Punjab,Phagwara,Maize,Kharif,24.110825046779173,24.3,462.6,2.95
Punjab,Ludhiana,Cotton,Kharif,14.501291789901707,34.1,472.9,2.01
Punjab,Phagwara,Sugarcane,Kharif,30.970674550109628,28.4,1180.8,82.46
Punjab,Ludhiana,Wheat,Rabi,9.877420691650984,15.9,117.4,4.15
Haryana,Khanna,Rice (Paddy),Kharif,4.99717135495693,32.3,999.7,4.42
Punjab,Patiala,Wheat,Rabi,14.88093577113629,14.7,199.3,3.66
Punjab,Malerkotla,Wheat,Rabi,46.70489401395535,21.5,137.6,3.3
Punjab,Patiala,Wheat,Rabi,44.40978577937382,17.3,176.0,3.74
Punjab,Bathinda,Maize,Kharif,2.206281208220691,33.1,554.1,2.95
Haryana,Samrala,Rice (Paddy),Kharif,38.240271703142824,30.5,871.3,4.63
Punjab,Phagwara,Maize,Kharif,15.865891637827525,25.7,557.7,2.96
Punjab,Ludhiana,Maize,Kharif,33.913734102958976,28.1,335.3,2.48
Haryana,Khanna,Cotton,Kharif,37.515522391850894,33.6,454.7,2.03
Haryana,Samrala,Rice (Paddy),Kharif,19.14137709854426,28.1,967.8,4.32
Haryana,Phagwara,Sugarcane,Kharif,39.61053654595565,27.1,817.8,69.1
Haryana,Patiala,Sugarcane,Kharif,43.89894386939893,29.7,1081.6,78.07
Punjab,Khanna,Maize,Kharif,17.07984354532678,33.7,400.9,2.77
Haryana,Jalandhar,Wheat,Rabi,4.12055360762332,18.7,144.8,4.13
Haryana,Jalandhar,Cotton,Kharif,15.182603853442204,34.1,527.5,2.16
Haryana,Khanna,Cotton,Kharif,31.624007670425726,35.6,429.6,1.64
Punjab,Doraha,Maize,Kharif,32.16631977461721,21.8,626.0,3.25
Punjab,Jalandhar,Maize,Kharif,49.080838275317646,27.9,428.8,3.2
Punjab,Ludhiana,Cotton,Kharif,36.54320841150802,28.9,543.7,2.01
Haryana,Khanna,Sugarcane,Kharif,34.278965847658576,24.9,1151.8,81.47
Haryana,Samrala,Maize,Kharif,7.8234494684504945,28.3,541.0,3.19
Haryana,Malerkotla,Maize,Kharif,26.506648027938063,26.9,438.7,3.08
Haryana,Samrala,Sugarcane,Kharif,13.248671652572654,31.2,802.7,69.57
Haryana,Patiala,Maize,Kharif,21.124753024191644,25.5,561.2,2.93
Punjab,Doraha,Wheat,Rabi,46.61037967451559,19.8,223.1,3.28
Punjab,Malerkotla,Maize,Kharif,13.720560901715448,25.8,330.9,3.09
Punjab,Khanna,Sugarcane,Kharif,4.312632724146774,25.2,1135.9,80.26
Punjab,Samrala,Cotton,Kharif,26.107248215873224,31.6,462.8,1.94
Punjab,Patiala,Cotton,Kharif,49.72218483160003,31.8,527.5,2.06
Haryana,Khanna,Maize,Kharif,37.2154796776547,33.1,512.4,2.98
Haryana,Amritsar,Wheat,Rabi,28.559039331778127,18.5,149.1,3.29
Haryana,Ludhiana,Cotton,Kharif,43.28319728203846,32.2,563.9,2.21
Haryana,Jalandhar,Cotton,Kharif,41.54866100373704,32.2,438.1,1.9
Punjab,Jalandhar,Rice (Paddy),Kharif,15.27669256904948,25.0,665.2,3.65
Punjab,Amritsar,Wheat,Rabi,15.605243857330203,18.9,217.7,3.72
Haryana,Jalandhar,Sugarcane,Kharif,16.987825426878377,31.9,1036.2,77.11
Haryana,Khanna,Wheat,Rabi,26.077242371904553,18.0,133.5,4.15
Punjab,Malerkotla,Sugarcane,Kharif,44.5213761334039,25.0,801.3,62.16
Haryana,Phagwara,Sugarcane,Kharif,35.34583288588196,28.1,679.9,58.34
Haryana,Khanna,Rice (Paddy),Kharif,32.631183464115594,27.6,763.5,3.71
Punjab,Phagwara,Wheat,Rabi,11.284983849725304,17.2,176.6,3.79
Punjab,Phagwara,Sugarcane,Kharif,47.44120520049226,28.8,920.0,73.13
Haryana,Doraha,Sugarcane,Kharif,31.755774980781627,25.6,1036.5,86.98
Punjab,Phagwara,Sugarcane,Kharif,41.47110503648399,30.0,1378.0,80.77
Haryana,Amritsar,Cotton,Kharif,28.04488169196286,32.9,517.2,2.1
Punjab,Doraha,Sugarcane,Kharif,32.496958454809146,35.5,1151.0,78.32
Haryana,Amritsar,Wheat,Rabi,9.827773738898344,12.8,189.1,2.7
Punjab,Phagwara,Cotton,Kharif,2.2420816089329856,31.7,413.4,1.84
Haryana,Malerkotla,Maize,Kharif,27.72902668424695,22.4,571.0,3.1
Punjab,Amritsar,Rice (Paddy),Kharif,13.031980671280062,29.5,870.9,4.44
Punjab,Amritsar,Maize,Kharif,28.145669519653417,25.6,403.1,2.92
Punjab,Amritsar,Rice (Paddy),Kharif,19.232030493181902,30.2,1201.7,4.38
Punjab,Bathinda,Sugarcane,Kharif,5.268355183610268,22.5,1022.1,67.22
Haryana,Ludhiana,Wheat,Rabi,41.639872356976355,17.5,177.9,4.3
Punjab,Samrala,Sugarcane,Kharif,22.251022234698624,29.4,1079.6,83.39
Haryana,Patiala,Maize,Kharif,37.49642870096574,25.3,485.1,2.96
Punjab,Phagwara,Cotton,Kharif,31.34101154731559,33.2,644.0,2.03
Punjab,Doraha,Wheat,Rabi,30.22526377665734,21.3,145.3,2.97
Haryana,Doraha,Cotton,Kharif,27.246090528791147,34.3,191.2,2.02
Punjab,Patiala,Wheat,Rabi,2.0822064197578074,15.6,180.1,3.63
Haryana,Patiala,Sugarcane,Kharif,46.99701713332772,30.7,1243.0,81.88
Haryana,Jalandhar,Wheat,Rabi,46.89950323682102,18.0,96.9,3.22
Haryana,Phagwara,Sugarcane,Kharif,17.660214916934716,32.1,1205.2,69.43
Punjab,Jalandhar,Wheat,Rabi,37.25352350341977,19.1,237.4,3.73
Punjab,Samrala,Maize,Kharif,41.99001364728427,28.2,426.6,3.29
Punjab,Phagwara,Wheat,Rabi,46.57809494026495,18.7,125.7,3.82
